cvssScore,desc_length,num_keywords,num_digits,tfidf_jsp,tfidf_page,severity_encoded,cwe_encoded,tfidf_2000,tfidf_access,tfidf_aka,tfidf_allow,tfidf_allows,tfidf_an,tfidf_and,tfidf_arbitrary,tfidf_as,tfidf_attack,tfidf_attacker,tfidf_attackers,tfidf_authentication,tfidf_before,tfidf_buffer,tfidf_by,tfidf_bypass,tfidf_cause,tfidf_cgi,tfidf_characters,tfidf_client,tfidf_code,tfidf_commands,tfidf_configuration,tfidf_contains,tfidf_could,tfidf_cross,tfidf_denial,tfidf_directory,tfidf_does,tfidf_dot,tfidf_earlier,tfidf_error,tfidf_execute,tfidf_explorer,tfidf_file,tfidf_files,tfidf_for,tfidf_from,tfidf_function,tfidf_gain,tfidf_get,tfidf_html,tfidf_http,tfidf_in,tfidf_information,tfidf_internet,tfidf_is,tfidf_javascript,tfidf_local,tfidf_long,tfidf_malformed,tfidf_malicious,tfidf_message,tfidf_microsoft,tfidf_not,tfidf_obtain,tfidf_of,tfidf_on,tfidf_or,tfidf_other,tfidf_overflow,tfidf_parameter,tfidf_password,tfidf_passwords,tfidf_php,tfidf_possibly,tfidf_privileges,tfidf_program,tfidf_properly,tfidf_read,tfidf_remote,tfidf_request,tfidf_root,tfidf_script,tfidf_scripting,tfidf_sensitive,tfidf_server,tfidf_service,tfidf_session,tfidf_site,tfidf_source,tfidf_sql,tfidf_such,tfidf_that,tfidf_the,tfidf_through,tfidf_to,tfidf_traversal,tfidf_url,tfidf_user,tfidf_users,tfidf_using,tfidf_via,tfidf_vulnerability,tfidf_web,tfidf_when,tfidf_which,tfidf_windows,tfidf_with,label
0.0,223,1,6,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0951989873502062,0.0,0.2824946654851544,0.15987458412164704,0.0,0.0,0.0,0.10509403693549024,0.0,0.0,0.24128235769163517,0.0,0.0,0.21529358064122506,0.0,0.0,0.0,0.26125741116625134,0.0,0.0,0.0,0.0,0.0,0.20957166439134767,0.0,0.0,0.0,0.0,0.0,0.18410388943063322,0.0,0.0,0.0,0.20126515523300698,0.0,0.0,0.0,0.0,0.0,0.40005616131796895,0.12101630693630612,0.27655479264041916,0.26854562991004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16240687804766607,0.0,0.2341186997881922,0.0,0.25142392798085844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09863769901918681,0.0,0.0,0.0,0.0,0.0,0.1719504617800293,0.2046594446364084,0.0,0.0,0.0,0.0,0.0,0.0,0.11238673118596003,0.0,0.08439339388107937,0.0,0.0,0.0,0.0,0.0,0.12148064523106435,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,224,1,7,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.12318842903530008,0.0,0.18277544236868085,0.20687928946310344,0.0,0.0,0.0,0.13599272084098282,0.4214176621053762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33365430021281645,0.0,0.307906348761163,0.0,0.0,0.0,0.0,0.0,0.2604390969148921,0.0,0.0,0.0,0.0,0.0,0.2588383102089081,0.15659629533974187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139989043666807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12763815586746433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32761765337659204,0.0,0.0,0.0,0.0,0.0,0.15719715367515433,0.0,0.21115945487490043,0.0,0.2356538534818341,0.0,0.0,1
0.0,177,1,2,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.10526961211923763,0.2234796907434456,0.1561891816767922,0.1767869168219021,0.0,0.0,0.0,0.11621140951369509,0.0,0.0,0.26680641162679947,0.0,0.0,0.23806841182554322,0.0,0.0,0.0,0.2888945261106067,0.0,0.0,0.0,0.0,0.0,0.2317412026716525,0.0,0.0,0.0,0.0,0.0,0.20357931916556035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22118805094496907,0.13381801682851577,0.0,0.0,0.0,0.0,0.0,0.26531307319539604,0.0,0.0,0.0,0.0,0.0,0.0,0.1795870894580173,0.0,0.0,0.0,0.27802080791758316,0.0,0.0,0.0,0.0,0.3182744021831786,0.0,0.0,0.0,0.0,0.10907208789822712,0.23022683031011873,0.0,0.0,0.0,0.0,0.0,0.2263093437554999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332094895721625,0.0,0.0,0.0,0.0,0.0,0.13433147514925914,0.0,0.0,0.0,0.0,0.0,0.2690941503375747,1
0.0,307,0,8,0.0,0.0,1,0,0.3814956593666951,0.0,0.16869866217077037,0.0,0.05260297203767724,0.0,0.15609471700201208,0.0,0.0,0.0,0.0,0.05807056188431439,0.3599010340420877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37370430897820545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14247448369778454,0.0,0.0,0.0,0.0,0.15837765209587285,0.0,0.0,0.11121069275594248,0.0,0.0,0.0,0.0,0.0,0.0,0.06686854122151215,0.0,0.14838706433958362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16179702470271148,0.1340813882895504,0.3309985998753171,0.0,0.0,0.0,0.0,0.0,0.0,0.17125775987319156,0.0,0.0,0.15904095342715346,0.0,0.0,0.1678771341497396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12420039839779239,0.0,0.04663225378816474,0.0,0.0,0.0,0.0,0.0,0.0,0.1192360487583124,0.1803353608331612,0.0,0.1006270894299956,0.36205882621080077,0.0,1
0.0,191,0,4,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.09681596109450417,0.0,0.1436464467967707,0.0,0.0,0.2991064888310743,0.27506900135756707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25727913663892654,0.0,0.5349727237269088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3692153789739008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760678386439636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031307996547001,0.0,0.0,0.0,0.0,0.0,0.17487107459070345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142956421795892,0.0,0.0858268324700415,0.29649029871062227,0.0,0.0,0.0,0.0,0.12354401816439611,0.21945438081671015,0.1659539433045849,0.0,0.0,0.0,0.0,1
0.0,130,1,3,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.1353163744028513,0.0,0.0,0.0,0.0,0.0,0.0,0.14938125336518174,0.0,0.0,0.0,0.0,0.0,0.3060195026803021,0.3713527491090015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29788633883978893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074121449392535,0.0,0.28432103541147863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23084604707666143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14020417845008865,0.2959397241108725,0.0,0.0,0.0,0.0,0.24441135050497173,0.2909040821371707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23991448651716574,0.0,0.0,0.0,0.0,0.0,0.17267327027666174,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,165,0,6,0.0,0.0,1,0,0.0,0.0,0.45361764581406955,0.0,0.1414453204993399,0.0,0.0,0.23753941528387548,0.0,0.0,0.0,0.15614724642212996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31001830378490497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35960866384604945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33387652678135,0.14655451007857892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46531504366125626,0.12539052124182543,0.0,0.0,0.0,0.0,0.0,0.0,0.32061650660374225,0.0,0.0,0.0,0.0,0.0,1
0.0,178,1,6,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.1031558352698607,0.0,0.1530529577494391,0.17323709760505546,0.0,0.0,0.0,0.11387792521449133,0.3528877774672736,0.0,0.2614490325616685,0.22083108947923877,0.0,0.23328808170601387,0.0,0.0,0.0,0.28309362546215905,0.0,0.0,0.0,0.0,0.0,0.22708792069034092,0.0,0.0,0.0,0.0,0.0,0.19949151791692787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26226199607282813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759810437578264,0.0,0.0,0.0,0.2724382477125013,0.0,0.0,0.0,0.0,0.31188356393897515,0.0,0.0,0.0,0.0,0.10688195867032294,0.0,0.0,0.0,0.0,0.0,0.0,0.2217651315940053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393534817769571,0.0914470970687509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,209,0,3,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.08226374915666596,0.0,0.0,0.0,0.0,0.0,0.0,0.09081430100216115,0.2814176389544769,0.23457263835104486,0.0,0.17610630851264186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27206814095445403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10457311989099449,0.23897769002682503,0.0,0.2288370284871177,0.0,0.0,0.0,0.0,0.28660647375817944,0.0,0.0,0.0,0.25881794066547836,0.0,0.0,0.20230763507400806,0.24977089336590602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26253654342843,0.28660647375817944,0.0,0.0,0.0,0.24565104464365328,0.0,0.0,0.0,0.19136071657268183,0.0,0.0,0.07292637430242355,0.0,0.0,0.0,0.23205677865848154,0.0,0.10497436585029558,0.18646863524099322,0.14100974063813637,0.0,0.0,0.0,0.0,1
0.0,163,0,3,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.12299674636682739,0.0,0.364982083190027,0.0,0.0,0.0,0.0,0.13578111454136688,0.0,0.0,0.0,0.2633055651338799,0.0,0.27815852531206053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707658302707842,0.0,0.0,0.0,0.3074272428010301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15635262963186067,0.0,0.0,0.0,0.0,0.0,0.3099911181838025,0.0,0.0,0.0,0.0,0.0,0.0,0.20982909738287028,0.0,0.0,0.37344526034956266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12743954937083796,0.0,0.0,0.0,0.0,0.0,0.0,0.26441926016417394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10903595879693358,0.0,0.3032889037561823,0.0,0.0,0.0,0.1569525530245191,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,117,0,2,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.11864137869609637,0.0,0.0,0.1992430970812859,0.0,0.36653466856800765,0.0,0.1309730468969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555727050606044,0.0,0.0,0.0,0.0,0.0,0.2600368739822539,0.2508259401172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800486528063568,0.12292686013557232,0.0,0.0,0.0,0.0,0.0,0.21429261403765248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14006153958339335,0.0,0.10517494861642847,0.0,0.0,0.0,0.0,0.0,0.15139479564089733,0.0,0.20336527584011582,0.0,0.0,0.0,0.0,1
0.0,146,0,2,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.12041332918644322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433550331641805,0.30518824592876387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36716616111745337,0.0,0.0,0.0,0.30613721447358483,0.0,0.0,0.0,0.0,0.3511426402520595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180159059248872,0.0,0.0,0.0,0.0,0.0,0.39003559008056304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10674577326311827,0.0,0.0,0.0,0.3396724506846171,0.0,0.0,0.0,0.2064026073698469,0.0,0.0,0.0,0.0,1
0.0,99,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.14064310168233188,0.0,0.0,0.0,0.0,0.0,0.0,0.1552616444180368,0.0,0.0,0.0,0.30108204049725834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234499186086749,0.0,0.30826000937095643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39673836229836557,0.0,0.489999834007321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33198291848525563,0.14572331407091055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24935871708950536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,195,1,1,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.11464630251517899,0.0,0.0,0.0,0.0,0.0,0.0,0.12656271969285304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699523499972134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22171275965615322,0.3451784473474586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291475204105928,0.0,0.3234043174486463,0.0,0.3994271210604845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19558346773904184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11878747658895523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27069034116589824,0.0,0.10163333491752656,0.0,0.0,0.0,0.0,0.0,0.14629679569663587,0.2598707180816495,0.0,0.0,0.0,0.39454715304225757,0.0,1
