id,published,lastModified,description,severity,cvssScore,desc_length,num_keywords,num_digits,tfidf_access,tfidf_aka,tfidf_allow,tfidf_allows,tfidf_an,tfidf_and,tfidf_arbitrary,tfidf_as,tfidf_attack,tfidf_attacker,tfidf_attackers,tfidf_authentication,tfidf_before,tfidf_buffer,tfidf_by,tfidf_bypass,tfidf_cause,tfidf_cgi,tfidf_characters,tfidf_client,tfidf_code,tfidf_commands,tfidf_configuration,tfidf_could,tfidf_cross,tfidf_denial,tfidf_directory,tfidf_does,tfidf_dot,tfidf_earlier,tfidf_error,tfidf_execute,tfidf_explorer,tfidf_file,tfidf_files,tfidf_for,tfidf_from,tfidf_function,tfidf_gain,tfidf_get,tfidf_html,tfidf_http,tfidf_in,tfidf_information,tfidf_internet,tfidf_is,tfidf_javascript,tfidf_jsp,tfidf_local,tfidf_long,tfidf_malformed,tfidf_malicious,tfidf_message,tfidf_microsoft,tfidf_not,tfidf_obtain,tfidf_of,tfidf_on,tfidf_or,tfidf_other,tfidf_overflow,tfidf_page,tfidf_parameter,tfidf_password,tfidf_passwords,tfidf_php,tfidf_possibly,tfidf_privileges,tfidf_program,tfidf_properly,tfidf_read,tfidf_remote,tfidf_request,tfidf_root,tfidf_script,tfidf_scripting,tfidf_sensitive,tfidf_server,tfidf_service,tfidf_session,tfidf_site,tfidf_source,tfidf_sql,tfidf_such,tfidf_that,tfidf_the,tfidf_through,tfidf_to,tfidf_traversal,tfidf_url,tfidf_user,tfidf_users,tfidf_using,tfidf_via,tfidf_vulnerability,tfidf_web,tfidf_when,tfidf_which,tfidf_windows,tfidf_with,label
CVE-2000-0817,2000-12-19T05:00:00.000,2025-04-03T01:03:51.193,"Buffer overflow in the HTTP protocol parser for Microsoft Network Monitor (Netmon) allows remote attackers to execute arbitrary commands via malformed data, aka the ""Netmon Protocol Parsing"" vulnerability.",HIGH,0.0,205,1,0,0.0,0.3504811925516226,0.0,0.1075478824810844,0.0,0.0,0.1799849225928621,0.0,0.0,0.0,0.1202976169911443,0.0,0.0,0.272151984555793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570756558593404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110100117005523,0.0,0.0,0.0,0.2331616309734918,0.0,0.0,0.0,0.0,0.0,0.2266411659265132,0.1377421811715216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864601385335358,0.0,0.0,0.3360649934196593,0.0,0.0,0.0,0.0,0.0,0.0,0.2844645111299056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112352503964684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551810116445032,0.0,0.0959890086273058,0.0,0.0,0.0,0.0,0.0,0.1391651566487349,0.2445701602975969,0.0,0.0,0.0,0.0,0.0,1
CVE-2001-0228,2001-05-03T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in GoAhead web server 2.1 and earlier allows remote attackers to read arbitrary files via a .. attack in an HTTP GET request.,MEDIUM,0.0,159,1,2,0.0,0.0,0.0,0.1021817235597002,0.2171098484161452,0.153385909830017,0.171004478944832,0.0,0.3181516552091706,0.0,0.1142953032705387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764093601439608,0.0,0.0,0.255181182431293,0.0,0.0,0.0,0.0,0.225387838235285,0.0,0.0,0.0,0.0,0.3126400099811578,0.0,0.2153327841487186,0.2617389232457278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462286158362252,0.1067466158934243,0.2261806605192925,0.0,0.0,0.0,0.0,0.1860066236205974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911995858779473,0.3192968514441907,0.0,0.0,0.0,0.0,0.1322214369801697,0.2323672017891748,0.1758000487510341,0.0,0.0,0.0,0.0,1
CVE-2000-0556,2000-06-05T04:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in the web interface for Cmail 2.4.7 allows remote attackers to cause a denial of service by sending a large user name to the user dialog running on port 8002.,MEDIUM,0.0,175,0,7,0.0,0.0,0.0,0.1015592065129459,0.0,0.0,0.0,0.0,0.0,0.0,0.1135989872154636,0.0,0.0,0.2569975248677825,0.2126332824200484,0.0,0.2344175932228628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272103996146309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201783027675783,0.0,0.0,0.0,0.0,0.0,0.0,0.130072171579971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745066225017808,0.2892074155140413,0.0,0.0,0.2686244430384528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060962883616308,0.0,0.0,0.0,0.0,0.0,0.0,0.2220753831415968,0.0,0.0,0.0,0.0,0.0,0.0,0.2409715604056143,0.0,0.1812879496138491,0.0,0.0,0.5703135987342486,0.0,0.0,0.0,0.0,0.1747290301446215,0.0,0.0,0.0,0.0,1
CVE-1999-0762,1999-05-24T04:00:00.000,2025-04-03T01:03:51.193,"When Javascript is embedded within the TITLE tag, Netscape Communicator allows a remote attacker to use the ""about"" protocol to gain access to browser information.",LOW,0.0,163,1,0,0.3166494237069789,0.0,0.0,0.11214702329067,0.0,0.0,0.0,0.0,0.0,0.3202781595895914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455045068863382,0.0,0.0,0.0,0.0,0.3363404246454155,0.0,0.3140150099088695,0.392637889621634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171571079617361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660934850229723,0.0,0.3002815491435117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353000516012796,0.0,0.0,0.0,1
CVE-2002-0181,2002-04-22T04:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting vulnerability in status.php3 for IMP 2.2.8 and HORDE 1.2.7 allows remote attackers to execute arbitrary web script and steal cookies of other IMP/HORDE users via the script parameter.,HIGH,0.0,204,2,7,0.0,0.0,0.0,0.087200119105684,0.0,0.2617937756451452,0.1459322705873386,0.0,0.0,0.0,0.0975376389358733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901552423147137,0.0,0.0,0.0,0.0,0.0,0.0,0.1710874982221632,0.0,0.0,0.0,0.1890480920936774,0.0,0.0,0.0,0.0,0.0,0.0,0.1116817395837237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498337648487456,0.0,0.0,0.2677189206343514,0.0,0.0,0.2497551980702413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910957194277201,0.0,0.0,0.5147811401559435,0.283029693731658,0.0,0.0,0.0,0.0,0.262376528871006,0.0,0.0,0.0,0.0,0.1034507332714025,0.0,0.0778281523730582,0.0,0.0,0.0,0.2476087824962708,0.0,0.1128354920169182,0.1982981590678702,0.1500247270826151,0.0,0.0,0.0,0.0,1
CVE-2000-0500,2000-06-21T04:00:00.000,2025-04-03T01:03:51.193,"The default configuration of BEA WebLogic 5.1.0 allows a remote attacker to view source code of programs by requesting a URL beginning with /file/, which causes the default servlet to display the file without further processing.",MEDIUM,0.0,228,0,3,0.0,0.0,0.0,0.0909041172234567,0.0,0.0,0.0,0.0,0.0,0.2596110222915507,0.0,0.0,0.0,0.0,0.1903248508371963,0.0,0.0,0.0,0.0,0.0,0.2491103244100705,0.0,0.3198713734219805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943397517058729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123965027463908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949651909004423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326652807335604,0.0,0.0,0.0,0.3235350254312829,0.0,0.1622681152082135,0.0,0.2260369544205508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720149177627246,0.0,0.233173456485368,1
CVE-2001-0072,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,"gpg (aka GnuPG) 1.0.4 and other versions imports both public and private keys from public key servers without notifying the user about the private keys, which could allow an attacker to break the web of trust.",MEDIUM,0.0,209,0,3,0.0,0.3240522365428753,0.2807650986840057,0.0,0.2112800395364931,0.298534417758057,0.0,0.0,0.0,0.2839826077394546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227506254424908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153325687282392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708617236578192,0.0,0.0,0.3052911089938425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539076245917034,0.0,0.0887507050028947,0.0,0.0,0.2792007635820043,0.0,0.0,0.0,0.0,0.171079485898963,0.0,0.1881632162038453,0.0,0.0,1
CVE-2001-0997,2001-09-11T04:00:00.000,2025-04-03T01:03:51.193,Textor Webmasters Ltd listrec.pl CGI program allows remote attackers to execute arbitrary commands via shell metacharacters in the TEMPLATE parameter.,HIGH,0.0,150,0,0,0.0,0.0,0.0,0.1449757474157831,0.0,0.0,0.2426216869594003,0.0,0.0,0.0,0.1621625320116939,0.0,0.0,0.0,0.0,0.0,0.0,0.4104982511373683,0.0,0.0,0.0,0.3465408568798696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844438537772338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856779994672024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152339111753572,0.0,0.0,0.0,0.0,0.0,0.4614781426423988,0.0,0.0,0.151452430866592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719934276529535,0.0,0.1293942562922266,0.0,0.0,0.0,0.0,0.0,0.1875961863120212,0.0,0.0,0.0,0.0,0.0,0.0,1
CVE-2001-1039,2001-08-31T04:00:00.000,2025-04-03T01:03:51.193,"The JetAdmin web interface for HP JetDirect does not set a password for the telnet interface when the admin password is changed, which allows remote attackers to gain access to the printer.",HIGH,0.0,189,0,0,0.2322623807632128,0.0,0.0,0.0822598516683307,0.0,0.0,0.0,0.0,0.0,0.0,0.0920117058695753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272226588165686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566753846966512,0.0,0.0,0.2534275868700156,0.0,0.0,0.0,0.0,0.0,0.0,0.2303300380054045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119732865279031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451018678490185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859347492250808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39035919038468,0.0,0.1468376955327048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415251713296488,0.2589259102383379,0.1556576539335296,0.0,0.0,1
CVE-2000-0347,2000-05-02T04:00:00.000,2025-04-03T01:03:51.193,Windows 95 and Windows 98 allow a remote attacker to cause a denial of service via a NetBIOS session request packet with a NULL source name.,MEDIUM,0.0,140,1,4,0.0,0.0,0.2520288344503981,0.0,0.0,0.133989733238837,0.0,0.0,0.0,0.2549170319538601,0.0,0.0,0.0,0.0,0.0,0.0,0.2060298675270168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996954575370043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533740527847142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932481386560156,0.1975793369830976,0.0,0.0,0.0,0.0,0.0,0.1951822861954555,0.2970110608610994,0.0,0.3207466439228236,0.0,0.0,0.0,0.0,0.0,0.0796670841332207,0.0,0.0,0.0,0.0,0.0,0.1155015808757267,0.0,0.0,0.0,0.0,0.6313980052611252,0.2289574800522909,1
CVE-1999-0173,1997-01-01T05:00:00.000,2025-04-03T01:03:51.193,FormMail CGI program can be used by web servers other than the host server that the program resides on.,MEDIUM,0.0,103,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234695588549078,0.0,0.0,0.3022194299564287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039460842015258,0.0,0.3276939433356295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795042893377204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942949947774189,0.0,0.0,0.0,0.0,0.0,0.0,0.248241240970094,0.2532520200390987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836336195404699,0.0,0.0,0.0,0.0,1
CVE-2001-0687,2001-09-20T04:00:00.000,2025-04-03T01:03:51.193,"Broker FTP server 5.9.5 for Windows NT and 9x allows a remote attacker to retrieve privileged web server system information by (1) issuing a CD command (CD C:) followed by the LS command, (2) specifying arbitrary paths in the UNC format (\\computername\sharename).",MEDIUM,0.0,264,0,6,0.0,0.0,0.0,0.1095526983256739,0.0,0.164450546747718,0.1833400479219438,0.0,0.0,0.312869085315612,0.0,0.0,0.0,0.0,0.4587383191102817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375080311195682,0.0,0.0,0.0,0.0,0.0,0.0,0.1403098533646914,0.3285597780014704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1144468834627399,0.0,0.0,0.0,0.0,0.0,0.398848772837127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599378782938605,0.0,0.0977783538097766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884815506679962,0.0,0.0,0.3874690421076019,0.0,1
CVE-2001-0402,2001-06-18T04:00:00.000,2025-04-03T01:03:51.193,"IPFilter 3.4.16 and earlier does not include sufficient session information in its cache, which allows remote attackers to bypass access restrictions by sending fragmented packets to a restricted port after sending unfragmented packets to an unrestricted port.",HIGH,0.0,260,1,4,0.3027059010161952,0.0,0.0,0.1072086768201444,0.2277908295382971,0.1609319148558151,0.0,0.0,0.0,0.0,0.1199181987102854,0.0,0.0,0.0,0.2244615100775882,0.3647307460907558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961376674188426,0.0,0.2677351287960511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373077427936965,0.3215298171035841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762632694926547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119981445436856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567329944043753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870587788472967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028675079846556,0.0,0.0,1
CVE-2001-1544,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Directory traversal vulnerability in Macromedia JRun Web Server (JWS) 2.3.3, 3.0 and 3.1 allows remote attackers to read arbitrary files via a .. (dot dot) in the HTTP GET request.",MEDIUM,0.0,180,1,7,0.0,0.0,0.0,0.0958676980365224,0.0,0.1439078689845156,0.160437749328018,0.0,0.0,0.0,0.1072327539526277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259329439254052,0.0,0.5428980099918903,0.0,0.0,0.0,0.0,0.0,0.2114606454491896,0.0,0.0,0.0,0.0,0.2933213203582112,0.0,0.2020269144909459,0.2455655197816824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310136271790969,0.1001505159864762,0.2122044775619397,0.0,0.0,0.0,0.0,0.1745128796504794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137336022087288,0.0,0.085564169945663,0.299566821461764,0.0,0.0,0.0,0.0,0.124051193821996,0.2180087393192299,0.1649369906999395,0.0,0.0,0.0,0.0,1
CVE-2001-1458,2001-10-15T04:00:00.000,2025-04-03T01:03:51.193,"Directory traversal vulnerability in Novell GroupWise 5.5 and 6.0 allows remote attackers to read arbitrary files via a request for /servlet/webacc?User.html= that contains ""../"" (dot dot) sequences and a null character.",MEDIUM,0.0,220,1,4,0.0,0.0,0.0,0.0927877741675339,0.0,0.2785691347919773,0.1552833953197065,0.0,0.0,0.0,0.1037877070264958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509980101465578,0.0,0.5254564256663403,0.0,0.0,0.0,0.0,0.0,0.2046670882593367,0.2011620150969253,0.0,0.0,0.0,0.0,0.2782800510408879,0.0,0.1188381407893789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235918949482944,0.0969329988144174,0.2053870234148686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158033902749534,0.0,0.0,0.0828152656249873,0.2899426933907468,0.0,0.2605284701455475,0.0,0.0,0.1200658239773657,0.2110048127242512,0.0,0.0,0.0,0.0,0.0,1
CVE-2001-1575,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Apple Personal Web Sharing (PWS) 1.1, 1.5, and 1.5.5, when Web Sharing authentication is enabled, allows remote attackers to cause a denial of service via a long password, possibly due to a buffer overflow.",MEDIUM,0.0,206,0,7,0.0,0.0,0.0,0.0951517257287239,0.0,0.1428331164747812,0.0,0.0,0.0,0.0,0.1064319035734958,0.3282879556627084,0.0,0.2407832715398675,0.0,0.0,0.219627932338031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212875448412343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266427669864306,0.0,0.0,0.0,0.2413217490281828,0.0,0.0,0.0,0.0,0.0,0.0,0.1634968099127359,0.0,0.0,0.0,0.251676634798913,0.0,0.0,0.3152654811056105,0.0,0.0,0.2952105000571176,0.0,0.0,0.0,0.0,0.0994025581495129,0.0,0.0,0.0,0.0,0.0,0.0,0.208064405712907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698502957226317,0.0,0.0,0.0,0.0,0.0,0.1231247376605884,0.0,0.3274103712310443,0.2995051254698968,0.0,0.0,0.0,1
CVE-2002-0131,2002-03-25T05:00:00.000,2025-04-03T01:03:51.193,"ActivePython ActiveX control for Python in the AXScript package, when used in Internet Explorer, does not prevent a script from reading files from the client's filesystem, which allows remote attackers to read arbitrary files via a malicious web page containing Python script.",MEDIUM,0.0,276,0,0,0.0,0.0,0.0,0.0685363987095558,0.0,0.0,0.1146979199586056,0.0,0.0,0.0,0.0766613461066014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462771514310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893149868940645,0.0,0.0,0.0,0.0,0.2104181837693364,0.0,0.3023489956411477,0.1485855242847775,0.4346782755239283,0.0,0.0,0.0,0.0,0.0,0.1755562793076034,0.0,0.1974514917788493,0.0,0.0,0.0,0.0,0.0,0.0,0.2376020315405137,0.0,0.0,0.1766096751526771,0.0,0.0,0.0,0.0,0.0,0.0,0.2533652753621214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651530430370352,0.071598211234841,0.0,0.0,0.4046008862341993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626176838976955,0.0,0.0611703439923431,0.0,0.0,0.0,0.0,0.0,0.0886849507635171,0.0,0.1179144549007408,0.2157291687308182,0.129689208232424,0.0,0.0,1
CVE-2000-1172,2001-01-09T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in Gaim 0.10.3 and earlier using the OSCAR protocol allows remote attackers to conduct a denial of service and possibly execute arbitrary commands via a long HTML tag.,HIGH,0.0,183,1,4,0.0,0.0,0.0,0.099711932772745,0.0,0.2993569690634773,0.1668712027393347,0.0,0.0,0.0,0.1115327203234532,0.0,0.0,0.2523229631487091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383450973017931,0.0,0.0,0.0,0.2230776398273125,0.0,0.0,0.0,0.2490133070870793,0.0,0.195635800684055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2990463128394981,0.0,0.1277062717749153,0.0,0.0,0.0,0.0,0.0,0.0,0.252887247513531,0.0,0.0,0.0,0.0,0.0,0.0,0.1713324986354467,0.0,0.0,0.0,0.2637383977783634,0.0,0.0,0.0,0.0,0.0,0.3093586512495355,0.0,0.0,0.0,0.0,0.1041664890440452,0.0,0.0,0.0,0.0,0.0,0.0,0.2180360248430438,0.0,0.0,0.0,0.0,0.0,0.0,0.1182942485290352,0.0,0.0889952396492023,0.0,0.0,0.0,0.0,0.3583026133460055,0.129025569113439,0.0,0.0,0.0,0.0,0.0,0.0,1
CVE-2002-0250,2002-05-29T04:00:00.000,2025-04-03T01:03:51.193,"Web configuration utility in HP AdvanceStack hubs J3200A through J3210A with firmware version A.03.07 and earlier, allows unauthorized users to bypass authentication via a direct HTTP request to the web_access.html file, which allows the user to change the switch's configuration and modify the administrator password.",HIGH,0.0,318,2,12,0.0,0.0,0.0,0.1407163958483575,0.0,0.211230655084719,0.0,0.0,0.0,0.0,0.0,0.2427465060012909,0.0,0.0,0.0,0.2393630700762919,0.0,0.0,0.0,0.0,0.0,0.0,0.4951497047417629,0.0,0.0,0.0,0.0,0.0,0.0,0.1757074309823822,0.0,0.0,0.0,0.1913051639169123,0.0,0.0,0.0,0.0,0.0,0.0,0.2110114515101285,0.1482694372232652,0.0901114129055819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331172761020554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557388457060055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338806066578556,0.2331172761020554,0.1883890276147514,0.0,0.0,0.1975509578911487,0.1997853661819362,0.0,0.0910423284006837,0.0,0.1210487961467874,0.0,0.133136539900727,0.0,0.1804721799534634,1
CVE-2000-1100,2001-01-09T05:00:00.000,2025-04-03T01:03:51.193,"The default configuration for PostACI webmail system installs the /includes/global.inc configuration file within the web root, which allows remote attackers to read sensitive information such as database usernames and passwords via a direct HTTP GET request.",HIGH,0.0,258,1,0,0.0,0.0,0.0,0.0736775295378235,0.0,0.1105980062626786,0.0,0.2161315853379992,0.0,0.0,0.0824119547937514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185096843450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003304843085349,0.0,0.1597313917933993,0.0,0.0,0.0,0.2254272365706785,0.0,0.1552644348899604,0.0,0.2209664674500401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756963998920458,0.0,0.0,0.0,0.0,0.0,0.1775416922355163,0.0769690182506602,0.1630862322121464,0.2692119442728214,0.0,0.0,0.260584743517767,0.0,0.0,0.0,0.0,0.0,0.0,0.2692119442728214,0.0,0.2622242217493636,0.0,0.0657589238885163,0.0,0.0,0.0,0.0,0.0,0.0953374878526908,0.0,0.1267595890280474,0.0,0.13941760364116,0.0,0.0,1
CVE-1999-0238,1997-08-01T04:00:00.000,2025-04-03T01:03:51.193,php.cgi allows attackers to read any file on the system.,HIGH,0.0,56,1,0,0.0,0.0,0.0,0.1526854316532144,0.0,0.0,0.0,0.0,0.0,0.0,0.1707861945155121,0.0,0.0,0.0,0.0,0.0,0.0,0.4323281913356442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151543443682314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347981890685909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609287347264082,0.0,0.0,0.0,0.0,0.3679280519511121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811398886421479,0.0,0.1362753303748406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
